acc,epoch,loss,step,val_acc,val_loss
,,,573,0.94140625,1.5198421478271484
,,,574,0.94140625,1.5184398889541626
,,,575,0.953125,1.5079187154769897
,,,576,0.94140625,1.5182640552520752
,,,577,0.9609375,1.5002132654190063
,,,578,0.9296875,1.531996488571167
,,,579,0.9411764740943909,1.5198333263397217
0.96484375,29,1.496523141860962,6249,,
0.95703125,29,1.5039618015289307,6299,,
0.9140625,29,1.5455305576324463,6349,,
0.94921875,29,1.5108283758163452,6399,,
0.9583333134651184,29,1.5036805868148804,6449,,
,,,580,0.9296875,1.5314170122146606
,,,581,0.92578125,1.5352566242218018
,,,582,0.953125,1.5079121589660645
,,,583,0.9375,1.5236510038375854
,,,584,0.93359375,1.5275564193725586
,,,585,0.90625,1.5548925399780273
,,,586,0.93359375,1.527475118637085
,,,587,0.96484375,1.496307611465454
,,,588,0.984375,1.478263258934021
,,,589,0.94140625,1.5197439193725586
,,,590,0.9375,1.5250588655471802
,,,591,0.9453125,1.5164620876312256
,,,592,0.9453125,1.5158390998840332
,,,593,0.9375,1.5236506462097168
,,,594,0.9296875,1.5312565565109253
,,,595,0.96484375,1.4965579509735107
,,,596,0.94921875,1.5118521451950073
,,,597,0.92578125,1.5353131294250488
,,,598,0.9375,1.5236692428588867
,,,599,0.9338235259056091,1.527327299118042
